,Open,High,Low,Close,Volume,Dividends,Stock Splits
,BA,BA,BA,BA,BA,BA,BA
Date,,,,,,,
2012-01-03,61.12384308668798,61.36932287531337,60.64925840098809,60.731082916259766,6859300,0.0,0
2012-01-04,60.63290771232698,61.04203665268386,60.21559444517555,60.821109771728516,4923000,0.0,0
2012-01-05,60.36288788636576,60.469265418194325,59.5200831735146,60.166507720947266,6797900,0.0,0
2012-01-06,60.33014929865098,60.77200300934389,59.69190298171477,60.53471374511719,4779800,0.0,0
2012-01-09,61.21384469436,61.26294439197052,60.698344690521665,60.98473358154297,4469600,0.0,0
2012-01-10,61.47569115621387,61.647524502840824,60.96019111633301,61.369319915771484,4622400,0.0,0
2012-01-11,61.18930148725718,61.32840377906888,60.73926355913521,61.15657043457031,3082700,0.0,0
2012-01-12,61.21386359492419,61.93393444931982,61.18931685994462,61.78664779663086,3934500,0.0,0
2012-01-13,61.40206192522387,61.53297991814349,60.68199735713807,61.04202651977539,4641100,0.0,0
2012-01-17,61.61481932117732,62.187597325736924,61.48389506709968,61.56571960449219,3700100,0.0,0
2012-01-18,61.328429086434845,61.73755804963404,61.181142409970626,61.41843795776367,4189500,0.0,0
2012-01-19,61.59023830154942,62.12210691667762,61.45113602702934,61.82753372192383,5397300,0.0,0
2012-01-20,61.92575839809716,62.10577613575058,61.48389838098758,61.79483413696289,4552300,0.0,0
2012-01-23,61.90938771434025,62.490349999165744,61.63117681801152,61.78664779663086,4083700,0.0,0
2012-01-24,61.418414870551736,61.876643382199056,61.04201711503408,61.66389465332031,4942700,0.0,0
2012-01-25,60.52653041121239,62.76037070725832,59.610079428612366,62.040306091308594,14049100,0.0,0
2012-01-26,62.056657583621316,62.482155060366395,61.369324149693774,61.622982025146484,4187400,0.0,0
2012-01-27,61.20568597110967,61.55753707501751,60.87838160236562,61.001121520996094,4754600,0.0,0
2012-01-30,60.542909670898524,60.837483060049216,60.28925168022394,60.6820182800293,5043000,0.0,0
2012-01-31,60.96838316854985,61.532976738230964,60.51833893499671,60.69835662841797,4777200,0.0,0
2012-02-01,61.336603744258994,62.09758374555708,61.336603744258994,61.67209243774414,4296400,0.0,0
2012-02-02,61.53298971444203,61.63936723361181,60.96021169895923,61.54935836791992,3528100,0.0,0
2012-02-03,62.261229172213554,62.79309795803031,62.07303338577469,62.46579360961914,3472400,0.0,0
2012-02-06,61.58207468564666,61.819370161756055,61.50025016628737,61.745723724365234,4162500,0.0,0
2012-02-07,61.40204484257531,61.65570267521965,60.79653602780682,61.532962799072266,4438700,0.0,0
2012-02-08,61.49182568166905,62.26551684718413,61.32721347943532,62.109130859375,5350000,0.44,0
2012-02-09,62.3725347255143,62.74292172204926,62.035077715752294,62.47130584716797,4491100,0.0,0
2012-02-10,62.10087915662185,62.191417723711304,61.376576899457326,61.6893424987793,3361700,0.0,0
2012-02-13,62.14205859008175,62.1502910845938,61.524753372299486,61.607059478759766,3456500,0.0,0
2012-02-14,62.15027160823098,62.199654000721246,61.6481963527418,62.19142150878906,4652000,0.0,0
2012-02-15,62.4383844350886,62.553614274809355,61.73054040277239,61.903385162353516,4252400,0.0,0
2012-02-16,61.76345153888155,62.117373482996726,61.62353051621029,61.952754974365234,4992800,0.0,0
2012-02-17,62.166757801096395,62.183222792241175,61.74698844066352,62.01860427856445,4927300,0.0,0
2012-02-21,62.281990619778945,62.512450270468804,61.79638011004739,62.32314682006836,3978100,0.0,0
2012-02-22,62.191437151586456,62.800516116739324,61.98566875838554,62.60297393798828,3764800,0.0,0
2012-02-23,62.356067827123205,62.69352479259222,62.158525609744316,62.43014144897461,4187200,0.0,0
2012-02-24,62.34782313987611,63.080358117307114,62.24905205050059,62.60297393798828,3347000,0.0,0
2012-02-27,62.29846338393559,62.37253701823237,61.73877289976824,61.903385162353516,5379400,0.0,0
2012-02-28,61.87867565903396,62.06798535664516,61.57413615576496,61.86221694946289,3667400,0.0,0
2012-02-29,61.960958200047635,62.32311246840543,61.52473034746269,61.6893424987793,4631800,0.0,0
2012-03-01,61.69759655222466,62.24905435936436,61.6152904478021,61.79636764526367,3343100,0.0,0
2012-03-02,61.78816402129082,61.961008805205374,61.426009457152034,61.64824295043945,2806600,0.0,0
2012-03-05,61.68937024447718,61.71406772987868,60.84983784788883,61.01445007324219,4156800,0.0,0
2012-03-06,60.28193095374297,60.28193095374297,59.50824575429817,59.72224044799805,5455700,0.0,0
2012-03-07,59.73868234818995,60.660520745120934,59.68106744838176,60.512367248535156,4279000,0.0,0
2012-03-08,61.129673199620065,61.483595097011,60.76752508754908,61.047367095947266,3881200,0.0,0
2012-03-09,61.02266260079549,61.16258357451688,60.224280382011834,60.32305145263672,5535900,0.0,0
2012-03-12,60.248989646176646,60.93214229385886,60.248989646176646,60.57822036743164,2833500,0.0,0
2012-03-13,60.80867575446561,61.19552135403846,60.39713895143972,61.16259765625,4532700,0.0,0
2012-03-14,61.17081525022977,62.04327105066957,61.16258275789966,61.91981506347656,5297100,0.0,0
2012-03-15,62.14206467618667,62.249061997108875,61.63175671886861,62.084449768066406,4850700,0.0,0
2012-03-16,62.35604794208583,62.39719784791824,61.73051034564203,61.89512252807617,7079200,0.0,0
2012-03-19,61.730518913157354,62.2984416966154,61.730518913157354,62.059749603271484,2683800,0.0,0
2012-03-20,61.80460795877987,62.117380018309156,61.335456149040624,61.84576416015625,4384000,0.0,0
2012-03-21,61.771670337492495,62.09266850870606,61.565901956993926,61.738746643066406,3644100,0.0,0
2012-03-22,61.417753793794496,61.45067749107347,60.38891180215091,60.84159851074219,4921400,0.0,0
2012-03-23,60.948617950015475,61.18730382815412,60.701693295972646,60.88277053833008,2518400,0.0,0
2012-03-26,61.3354457440128,61.91983356255865,61.29429582917182,61.87867736816406,3715800,0.0,0
2012-03-27,61.821063251765246,61.936293062074576,61.56591242601654,61.57413864135742,3510700,0.0,0
2012-03-28,61.722294894706614,61.969219516088074,60.82514757749167,61.17906951904297,3412200,0.0,0
2012-03-29,60.718132421666645,61.03090438649576,60.04321236850513,60.973289489746094,3587600,0.0,0
2012-03-30,61.1708379737552,61.26960907975247,60.72637741609856,61.21199417114258,3203800,0.0,0
2012-04-02,60.907439314493246,62.11735837046901,60.58644115019998,61.87043380737305,4104600,0.0,0
2012-04-03,61.73054517209573,61.82108380737927,61.03093358272314,61.44247055053711,3485900,0.0,0
2012-04-04,60.88277749598195,61.07208097676746,60.48769926027505,60.6358528137207,2490500,0.0,0
2012-04-05,60.43007104006536,60.81691669335251,60.33130621253954,60.56999206542969,2640200,0.0,0
2012-04-09,59.77984279460591,59.911537605691834,59.48353574921681,59.615230560302734,2443400,0.0,0
2012-04-10,59.4670700979275,59.51645250654478,58.10076485034999,58.1089973449707,5339000,0.0,0
2012-04-11,58.956776391341684,59.68108538322553,58.84154655709744,59.07200622558594,5099900,0.0,0
2012-04-12,59.006141970751386,60.76751878066464,59.006141970751386,60.49590301513672,3938800,0.0,0
2012-04-13,60.23252505979334,60.39713726458487,59.565837466968624,60.018524169921875,3329100,0.0,0
2012-04-16,60.067927607589766,60.2407723489372,59.50823718246516,59.82100296020508,4800000,0.0,0
2012-04-17,60.19136038749545,61.20374351501647,60.166669188211166,60.981510162353516,3345300,0.0,0
2012-04-18,60.56175726979056,61.10498258288686,60.471218671015635,60.66875457763672,2248900,0.0,0
2012-04-19,60.685219773359904,60.874523186314775,59.80453126554188,60.16667938232422,3729300,0.0,0
2012-04-20,60.30662052520542,60.9321584333245,60.16669947246527,60.537086486816406,4302100,0.0,0
2012-04-23,59.829218103311646,60.19136619366828,59.40121634259087,59.969139099121094,5022100,0.0,0
2012-04-24,60.257209777832024,60.69343772518164,59.895055430801065,60.25720977783203,3664500,0.0,0
2012-04-25,61.771681592255796,63.78820957673094,61.64821928555137,63.44252014160156,10621200,0.0,0
2012-04-26,63.138001907773265,63.5413063847218,63.00631334123239,63.36846160888672,4704700,0.0,0
2012-04-27,63.607132336299614,63.84582445460924,63.29436660173205,63.598899841308594,4168700,0.0,0
2012-04-30,62.973359307649794,63.269666289137994,62.29020675146573,63.21205139160156,5811100,0.0,0
2012-05-01,63.039230492395504,64.05984670643146,62.430157530800784,63.582462310791016,4287600,0.0,0
2012-05-02,63.18736472268226,63.78821128228038,62.833442783095194,63.590675354003906,3073500,0.0,0
2012-05-03,63.483689037560545,63.64830758890135,62.98161344519347,63.23677062988281,3304800,0.0,0
2012-05-04,62.8416671762608,63.01451187616244,62.142055882500884,62.421897888183594,3366400,0.0,0
2012-05-07,62.38075844754892,62.61945058163719,62.035068989719356,62.52067947387695,3551800,0.0,0
2012-05-08,62.043284615011565,62.22436180855199,61.360138311499654,62.059749603271484,4033400,0.0,0
2012-05-09,61.47194826034357,61.976970832172654,60.701996332506944,61.30636978149414,3926600,0.44,0
2012-05-10,61.64580595639346,62.15082851510117,60.958643285835244,61.09939193725586,2952700,0.0,0
2012-05-11,60.92551667759909,61.356030749495154,60.644032052170296,60.90068054199219,3189000,0.0,0
2012-05-14,60.34600177870543,61.091117626370526,59.89893227010637,60.53642272949219,3585700,0.0,0
2012-05-15,60.437058758109515,60.99175353488176,59.95687239176345,60.08934020996094,3252300,0.0,0
2012-05-16,60.28805750170302,60.8593141212876,59.84926874839363,59.89894104003906,3648100,0.0,0
2012-05-17,59.86580250673247,60.006551143048846,57.506274757364636,57.72981262207031,6172200,0.0,0
2012-05-18,57.91194630209926,58.234828713772316,57.06748606766507,57.24962615966797,5597400,0.0,0
2012-05-21,58.33418665835463,59.4849741250638,58.069257305941306,59.42702102661133,4709700,0.0,0
2012-05-22,59.31940370229825,59.78302855286474,58.84749803185312,59.17866134643555,4269400,0.0,0
2012-05-23,58.52461200376696,59.302838482173705,57.88712155631123,59.25316619873047,4222700,0.0,0
2012-05-24,59.311098358346456,59.56774682073125,58.160311211223835,59.104122161865234,2942600,0.0,0
2012-05-25,58.95509883778161,59.104121951373855,57.67185021401549,57.95333480834961,5163300,0.0,0
2012-05-29,58.185160695145996,58.36730080046868,57.7463720685488,58.28451156616211,3973600,0.0,0
2012-05-30,57.85399009955545,58.02784936445979,57.33241230484242,57.44831848144531,4677600,0.0,0
2012-05-31,57.572509554077236,58.044415111224865,57.183393226595044,57.630462646484375,4191400,0.0,0
2012-06-01,56.852227772449595,57.02608704288488,55.58553429041172,55.6683235168457,5592000,0.0,0
2012-06-04,56.421730242322916,56.421730242322916,55.511035953486264,55.88359069824219,5478200,0.0,0
2012-06-05,55.72628358475154,56.04916602976292,55.32061190293973,55.94982147216797,3747300,0.0,0
2012-06-06,56.272701861742554,57.141998291015625,56.26442104344081,57.141998291015625,4050300,0.0,0
2012-06-07,57.59734375430384,58.22655324814445,57.481437573387566,57.91194534301758,4004600,0.0,0
2012-06-08,57.67186270054857,57.92851121758631,57.34897395417989,57.9036750793457,3933400,0.0,0
