,Open,High,Low,Close,Volume,Dividends,Stock Splits
,TMO,TMO,TMO,TMO,TMO,TMO,TMO
Date,,,,,,,
2012-01-03,43.82467641387304,45.14544365287451,43.82467641387304,44.88703536987305,3237900,0.0,0
2012-01-04,44.88702850123585,45.30814215272886,43.97780227661133,43.97780227661133,3054400,0.0,0
2012-01-05,43.79594739582997,44.63817820660588,43.70981011233053,44.35105514526367,3392100,0.0,0
2012-01-06,44.56162040584343,45.69097444637373,44.32235054388308,45.57612228393555,3991100,0.0,0
2012-01-09,45.69097276420869,45.84410532418683,45.07843887332792,45.62397384643555,2629900,0.0,0
2012-01-10,45.97809937362885,47.27015521905921,45.89196207386893,46.963890075683594,4482400,0.0,0
2012-01-11,46.782047171785955,47.84440600524455,46.75333230401102,47.82526397705078,2900200,0.0,0
2012-01-12,47.758258057867096,47.844395340053566,47.212723154342044,47.64340591430664,3376600,0.0,0
2012-01-13,47.33714806609541,47.767834542832695,46.98302969676401,47.231868743896484,2684900,0.0,0
2012-01-17,47.57641496554877,48.04538546681425,47.23186580559341,47.71997833251953,5224400,0.0,0
2012-01-18,47.59556187577384,49.136460415395575,47.4711405216948,48.992897033691406,4364100,0.0,0
2012-01-19,49.02160586957092,49.768126600265134,48.811047242567724,49.614994049072266,3011700,0.0,0
2012-01-20,49.29916002470092,49.47143461484872,48.67706058336125,48.94504165649414,2603300,0.0,0
2012-01-23,48.85890989225473,49.68199888258613,48.85890989225473,49.60543441772461,2786700,0.0,0
2012-01-24,49.37572376714885,51.07932384027302,49.20344919222978,50.22752380371094,3435000,0.0,0
2012-01-25,50.61993934255775,51.768435590090455,50.58165528241391,51.242042541503906,3293400,0.0,0
2012-01-26,51.299460580531694,51.299460580531694,49.85427211826781,50.0648307800293,3258200,0.0,0
2012-01-27,49.86383250385705,50.629498902009445,49.71069995442016,50.20838165283203,3215900,0.0,0
2012-01-30,49.653286982083586,50.64864691741303,49.29916492768972,50.198822021484375,3313400,0.0,0
2012-01-31,50.332816793665586,51.09847975082874,50.14140014163256,50.629512786865234,4252100,0.0,0
2012-02-01,51.787577736077324,52.945643175753595,51.44302849594942,52.36182403564453,4329400,0.0,0
2012-02-02,52.57236214800004,53.02219055228786,52.11296455788306,52.447940826416016,2811000,0.0,0
2012-02-03,53.022196709181465,53.96970320789406,52.87863334830117,53.87399673461914,3449300,0.0,0
2012-02-06,53.500743040524696,53.95056790209991,53.137051825043315,53.34761047363281,1812200,0.0,0
2012-02-07,53.089204201159674,53.69216169344099,52.50538508716804,52.983924865722656,2871200,0.0,0
2012-02-08,53.0317775417152,53.711303143705145,52.94564023646516,53.59645462036133,2031100,0.0,0
2012-02-09,53.78786969347099,54.017566733469245,53.079629243044344,53.663448333740234,1622900,0.0,0
2012-02-10,53.09876657505901,53.25189913850312,52.47666713336595,53.13705062866211,1575400,0.0,0
2012-02-13,53.56773422867426,53.80700407439681,53.24232709245287,53.309322357177734,1393500,0.0,0
2012-02-14,52.93605700128011,53.47201906865065,52.93605700128011,53.452877044677734,1169900,0.0,0
2012-02-15,53.59645010531733,53.854861999298464,53.28061212901758,53.462459564208984,2034000,0.0,0
2012-02-16,53.376314807849255,54.304682928618035,53.15618699950604,54.1898307800293,2365900,0.0,0
2012-02-17,54.63008884704895,54.63008884704895,53.82614207943612,53.96013259887695,1884200,0.0,0
2012-02-21,54.22811488591551,54.33339419674731,53.433740937674706,53.519874572753906,1591600,0.0,0
2012-02-22,53.37631452310014,53.58687314342164,52.983912144935104,53.44330978393555,1653700,0.0,0
2012-02-23,53.4241843683665,54.17070530745781,50.725220118300484,53.711307525634766,3944300,0.0,0
2012-02-24,53.55816635091286,54.24726473872857,53.405033781505864,54.22812271118164,1413500,0.0,0
2012-02-27,53.61558937585922,54.24726164500989,52.91692183959925,54.007991790771484,1935100,0.0,0
2012-02-28,54.00798663047665,54.86935948382073,53.72086356301792,54.78322219848633,2828300,0.0,0
2012-02-29,54.63965923458207,55.09905687603329,53.960133784787644,54.1898307800293,4244800,0.0,0
2012-03-01,54.476953078397834,54.90763950208909,54.208972037420104,54.72579574584961,1975800,0.0,0
2012-03-02,54.601384274774404,55.003359559817675,54.496104946525726,54.79280090332031,1840200,0.0,0
2012-03-05,54.53439892277354,54.70667355470646,53.8644424264754,54.13242721557617,1867000,0.0,0
2012-03-06,53.529446796230516,53.586872869925436,53.01262308587982,53.050907135009766,2887700,0.0,0
2012-03-07,53.07962885716819,53.29018751810973,52.658515186253695,52.87864303588867,2727300,0.0,0
2012-03-08,53.2040469433763,53.787865993916846,52.54366343509201,53.682586669921875,4614700,0.0,0
2012-03-09,53.90271545643941,54.32382910887606,53.59645031812758,53.854862213134766,1560300,0.0,0
