,Open,High,Low,Close,Volume,Dividends,Stock Splits
,ABT,ABT,ABT,ABT,ABT,ABT,ABT
Date,,,,,,,
2012-01-03,21.952434606039095,22.053312012733965,21.750681335023007,22.00675392150879,17693206,0.0,0.0
2012-01-04,22.010635284842365,22.053314310766243,21.81664167548233,21.921398162841797,13370154,0.0,0.0
2012-01-05,21.925273822408933,21.956312546115022,21.801117385211104,21.870954513549805,13119425,0.0,0.0
2012-01-06,21.917514250672813,21.925273931637992,21.649801401440396,21.673080444335938,11986244,0.0,0.0
2012-01-09,21.727403103444164,21.74292401124284,21.548928858684555,21.669204711914062,10789496,0.0,0.0
2012-01-10,21.804999907291787,21.83215956602206,21.708003109164153,21.77008056640625,12191955,0.0,0.0
2012-01-11,21.777911111290482,21.781823652023544,21.586156167633384,21.687902450561523,13866194,0.230304,0.0
2012-01-12,21.777911794767906,21.86791890263945,21.570502014622626,21.586156845092773,15528762,0.0,0.0
2012-01-13,21.535274458534914,21.73485596714721,21.500053826266477,21.691808700561523,14115882,0.0,0.0
2012-01-17,21.879655702413707,22.00879597403442,21.797473691030927,21.801387786865234,15592747,0.0,0.0
2012-01-18,21.695729183712047,21.828783561963814,21.57832807870377,21.66442108154297,14803668,0.0,0.0
2012-01-19,21.63310816534134,21.691808700561523,21.54310109285216,21.691808700561523,13263652,0.0,0.0
2012-01-20,21.77008707315642,21.836614274700555,21.60963865893752,21.820960998535156,17691538,0.0,0.0
2012-01-23,21.864004130089185,21.864004130089185,21.707469831367824,21.8053035736084,12147770,0.0,0.0
2012-01-24,21.797472816629007,21.91096136740581,21.797472816629007,21.907047271728516,15769070,0.0,0.0
2012-01-25,21.61354827880859,21.699642841763957,21.39048679007752,21.613548278808594,25455190,0.0,0.0
2012-01-26,21.695724961561147,21.699637501269564,21.417875526355534,21.4726619720459,15182159,0.0,0.0
2012-01-27,21.476585600303924,21.613552553166606,21.406144297467556,21.5313720703125,13322009,0.0,0.0
2012-01-30,21.378744683975185,21.398312053121945,21.159595749986945,21.316131591796875,20086078,0.0,0.0
2012-01-31,21.35526362375507,21.425704904342265,21.11654888916445,21.190902709960938,25874114,0.0,0.0
2012-02-01,21.23395538330078,21.32787504037889,21.14786080863013,21.23395538330078,29235515,0.0,0.0
2012-02-02,21.22612372032139,21.351353020656102,21.116550804972245,21.308305740356445,19152147,0.0,0.0
2012-02-03,21.437455435180258,21.57833807097432,21.390495593704113,21.523550033569336,16573364,0.0,0.0
2012-02-06,21.421793129689622,21.699642630572548,21.39439912252822,21.676162719726562,16874531,0.0,0.0
2012-02-07,21.617459507656005,21.860088334606097,21.597892139848394,21.801387786865234,12350563,0.0,0.0
2012-02-08,21.84444022591461,21.84444022591461,21.67225108214472,21.746604919433594,10981451,0.0,0.0
2012-02-09,21.711388313434092,21.758348145831615,21.519631775271254,21.625293731689453,11699041,0.0,0.0
2012-02-10,21.547018173013893,21.58223881270477,21.44527034976557,21.566585540771484,11477699,0.0,0.0
2012-02-13,21.593983482486724,21.64094330685042,21.56267537722868,21.586156845092773,8062734,0.0,0.0
2012-02-14,21.586153910938936,21.60180718359912,21.421791436642895,21.554845809936523,11748020,0.0,0.0
2012-02-15,21.640937607749354,21.80921260092773,21.527450617582556,21.70355224609375,15083576,0.0,0.0
2012-02-16,21.730952425467386,21.887488299194995,21.62920457424916,21.85618019104004,12493956,0.0,0.0
2012-02-17,21.99705887664351,22.1027192502893,21.9305316866291,22.05575942993164,16231972,0.0,0.0
2012-02-21,22.06357827867122,22.071404912634858,21.934436484748865,21.97748374938965,14088995,0.0,0.0
