,Open,High,Low,Close,Volume,Dividends,Stock Splits
,UPS,UPS,UPS,UPS,UPS,UPS,UPS
Date,,,,,,,
2012-01-03,54.748164903918145,55.42132544199351,54.615011463760425,54.859127044677734,5152300,0.0,0
2012-01-04,54.688997007332304,55.01448452392847,54.38570079527311,54.62241744995117,3698900,0.0,0
2012-01-05,54.34128390322262,54.37087417186066,53.37222659133492,54.08977508544922,5064700,0.0,0
2012-01-06,54.0971732681113,54.696366385141296,54.037998369298464,54.35608673095703,3177500,0.0,0
2012-01-09,54.18594329702871,54.37087825708682,53.87525391863517,54.33388900756836,3959000,0.0,0
2012-01-10,54.71855820809379,55.288155415588136,54.222933857657935,54.88130187988281,3803700,0.0,0
2012-01-11,54.7259482663934,55.302944358671226,54.577996932625815,55.19198226928711,4047500,0.0,0
2012-01-12,55.04404474172643,55.45089827144511,55.04404474172643,55.28815460205078,2777700,0.0,0
2012-01-13,54.141578264037186,54.940493261214584,54.00102584282378,54.859127044677734,5020600,0.0,0
2012-01-17,55.214178266764435,55.29555009633396,54.66677239456045,54.88869094848633,4093200,0.0,0
2012-01-18,54.940472332256974,55.5840479884845,54.80731894282255,55.42870330810547,4578400,0.0,0
2012-01-19,55.45830329782843,55.90954510535017,55.45830329782843,55.70981216430664,4714100,0.0,0
2012-01-20,55.709811628891075,55.93173586263596,55.48049405945101,55.79118347167969,5051000,0.0,0
2012-01-23,55.81337288246594,55.842963155551026,55.24377564593863,55.576656341552734,3198600,0.0,0
2012-01-24,55.23637612047139,55.54706551914103,55.08103142113657,55.480491638183594,3577700,0.0,0
2012-01-25,55.302959702830776,56.03530066593251,55.18459860297666,55.93913650512695,4219800,0.0,0
2012-01-26,55.990918827282336,56.50873453667823,55.89474902141742,56.10187530517578,4011600,0.0,0
2012-01-27,56.13884717783294,56.59748783826432,55.93911993569911,56.24980926513672,4284000,0.0,0
2012-01-30,55.88735679431182,56.52353361777424,55.85036753843477,56.331199645996094,4318400,0.0,0
2012-01-31,56.619698542141194,56.90819668179871,55.36213719441819,55.96133041381836,6997700,0.0,0
